ScanNumber	ImageOrSpectrum	FullOrROI	AcquireOrFocus	NumFrames	NumAccum	ExposureTime	ROIX1Start	ROIX1End	ROIY1Start	ROIY1End	HHG(mbar)	Target(mbar)	ValveHHG	ValveTarget	ZPositionHHG	ZPositionTarget	InitialPower	IrisPosition	TDPosition	XPositionTarget	Wedge1Pos	Wedge2Pos	MirrorFarX	MirrorFarY	MirrorNearX	MirrorNearY	CEP	Notes
1726	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	67.019	0.000	0.000	0.000	0.000	0.000	60.000	117.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1727	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	67.019	0.000	0.000	0.000	0.000	0.000	60.000	117.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1728	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	66.954	0.000	0.000	0.000	0.000	0.000	60.000	117.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1729	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	66.954	0.000	0.000	0.000	0.000	0.000	60.000	117.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1730	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	66.906	0.000	0.000	0.000	0.000	0.000	60.000	118.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1731	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	66.906	0.000	0.000	0.000	0.000	0.000	60.000	118.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1732	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.149	67.301	0.000	0.000	0.000	0.000	0.000	60.000	118.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1733	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.173	66.817	0.000	0.000	0.000	0.000	0.000	60.000	118.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1734	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.173	66.817	0.000	0.000	0.000	0.000	0.000	60.000	118.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1735	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.173	66.817	0.000	0.000	0.000	0.000	0.000	60.000	118.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1736	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.036	66.833	0.000	0.000	0.000	0.000	0.000	60.000	118.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1737	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.722	66.817	0.000	0.000	0.000	0.000	0.000	60.000	118.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1738	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.722	66.817	0.000	0.000	0.000	0.000	0.000	60.000	118.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1739	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.851	67.011	0.000	0.000	0.000	0.000	0.000	60.000	118.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1740	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.851	67.011	0.000	0.000	0.000	0.000	0.000	60.000	118.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1741	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.922	0.000	0.000	0.000	0.000	0.000	60.000	118.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1742	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.922	0.000	0.000	0.000	0.000	0.000	60.000	118.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1743	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.843	66.970	0.000	0.000	0.000	0.000	0.000	60.000	118.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1744	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.843	66.970	0.000	0.000	0.000	0.000	0.000	60.000	118.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1745	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.696	0.000	0.000	0.000	0.000	0.000	60.000	119.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1746	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	66.906	0.000	0.000	0.000	0.000	0.000	60.000	119.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1747	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	66.906	0.000	0.000	0.000	0.000	0.000	60.000	119.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1748	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.036	66.930	0.000	0.000	0.000	0.000	0.000	60.000	119.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1749	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.036	66.930	0.000	0.000	0.000	0.000	0.000	60.000	119.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1750	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	66.890	0.000	0.000	0.000	0.000	0.000	60.000	119.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1751	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	66.890	0.000	0.000	0.000	0.000	0.000	60.000	119.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1752	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.077	66.801	0.000	0.000	0.000	0.000	0.000	60.000	119.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1753	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.246	66.769	0.000	0.000	0.000	0.000	0.000	60.000	119.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1754	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.246	66.769	0.000	0.000	0.000	0.000	0.000	60.000	119.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1755	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.898	0.000	0.000	0.000	0.000	0.000	60.000	119.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1756	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.898	0.000	0.000	0.000	0.000	0.000	60.000	119.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1757	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.714	67.180	0.000	0.000	0.000	0.000	0.000	60.000	119.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1758	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.714	67.180	0.000	0.000	0.000	0.000	0.000	60.000	119.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1759	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	66.793	0.000	0.000	0.000	0.000	0.000	60.000	119.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1760	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	66.793	0.000	0.000	0.000	0.000	0.000	60.000	120.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1761	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.093	66.882	0.000	0.000	0.000	0.000	0.000	60.000	120.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1762	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.093	66.882	0.000	0.000	0.000	0.000	0.000	60.000	120.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1763	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.954	0.000	0.000	0.000	0.000	0.000	60.000	120.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1764	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	66.745	0.000	0.000	0.000	0.000	0.000	60.000	120.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1765	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	66.745	0.000	0.000	0.000	0.000	0.000	60.000	120.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1766	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.085	66.632	0.000	0.000	0.000	0.000	0.000	60.000	120.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1767	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.714	66.978	0.000	0.000	0.000	0.000	0.000	60.000	120.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1768	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.714	66.978	0.000	0.000	0.000	0.000	0.000	60.000	120.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1769	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.238	66.890	0.000	0.000	0.000	0.000	0.000	60.000	120.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1770	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	67.011	0.000	0.000	0.000	0.000	0.000	60.000	120.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1771	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.222	67.011	0.000	0.000	0.000	0.000	0.000	60.000	120.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1772	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.036	66.994	0.000	0.000	0.000	0.000	0.000	60.000	120.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1773	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.036	66.994	0.000	0.000	0.000	0.000	0.000	60.000	120.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1774	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.165	66.833	0.000	0.000	0.000	0.000	0.000	60.000	120.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1775	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.246	66.745	0.000	0.000	0.000	0.000	0.000	60.000	121.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1776	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.246	66.745	0.000	0.000	0.000	0.000	0.000	60.000	121.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1777	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.859	66.978	0.000	0.000	0.000	0.000	0.000	60.000	121.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1778	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.028	66.938	0.000	0.000	0.000	0.000	0.000	60.000	121.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1779	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.028	66.938	0.000	0.000	0.000	0.000	0.000	60.000	121.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1780	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.028	66.938	0.000	0.000	0.000	0.000	0.000	60.000	121.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1781	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.198	66.922	0.000	0.000	0.000	0.000	0.000	60.000	121.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1782	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.746	67.164	0.000	0.000	0.000	0.000	0.000	60.000	121.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1783	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.746	67.164	0.000	0.000	0.000	0.000	0.000	60.000	121.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1784	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.173	66.930	0.000	0.000	0.000	0.000	0.000	60.000	121.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1785	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.173	66.930	0.000	0.000	0.000	0.000	0.000	60.000	121.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1786	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	66.906	0.000	0.000	0.000	0.000	0.000	60.000	121.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1787	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	66.922	0.000	0.000	0.000	0.000	0.000	60.000	121.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1788	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	66.922	0.000	0.000	0.000	0.000	0.000	60.000	121.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1789	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.754	66.543	0.000	0.000	0.000	0.000	0.000	60.000	121.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1790	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.754	66.543	0.000	0.000	0.000	0.000	0.000	60.000	122.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1791	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.924	66.809	0.000	0.000	0.000	0.000	0.000	60.000	122.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1792	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.924	66.809	0.000	0.000	0.000	0.000	0.000	60.000	122.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1793	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.011	0.000	0.000	0.000	0.000	0.000	60.000	122.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1794	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.011	0.000	0.000	0.000	0.000	0.000	60.000	122.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1795	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	66.809	0.000	0.000	0.000	0.000	0.000	60.000	122.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1796	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.254	66.720	0.000	0.000	0.000	0.000	0.000	60.000	122.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1797	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.254	66.720	0.000	0.000	0.000	0.000	0.000	60.000	122.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1798	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.753	0.000	0.000	0.000	0.000	0.000	60.000	122.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1799	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.753	0.000	0.000	0.000	0.000	0.000	60.000	122.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1800	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.795	66.898	0.000	0.000	0.000	0.000	0.000	60.000	122.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1801	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.795	66.898	0.000	0.000	0.000	0.000	0.000	60.000	122.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1802	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.843	66.898	0.000	0.000	0.000	0.000	0.000	60.000	122.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1803	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.843	66.898	0.000	0.000	0.000	0.000	0.000	60.000	122.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1804	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.101	66.930	0.000	0.000	0.000	0.000	0.000	60.000	122.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1805	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	66.841	0.000	0.000	0.000	0.000	0.000	60.000	123.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1806	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	66.841	0.000	0.000	0.000	0.000	0.000	60.000	123.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1807	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.327	66.946	0.000	0.000	0.000	0.000	0.000	60.000	123.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1808	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.882	0.000	0.000	0.000	0.000	0.000	60.000	123.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1809	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.882	0.000	0.000	0.000	0.000	0.000	60.000	123.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1810	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.948	66.761	0.000	0.000	0.000	0.000	0.000	60.000	123.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1811	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.948	66.761	0.000	0.000	0.000	0.000	0.000	60.000	123.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1812	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.867	66.938	0.000	0.000	0.000	0.000	0.000	60.000	123.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1813	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.867	66.938	0.000	0.000	0.000	0.000	0.000	60.000	123.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1814	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	66.745	0.000	0.000	0.000	0.000	0.000	60.000	123.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1815	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.809	0.000	0.000	0.000	0.000	0.000	60.000	123.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1816	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.809	0.000	0.000	0.000	0.000	0.000	60.000	123.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1817	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	66.890	0.000	0.000	0.000	0.000	0.000	60.000	123.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1818	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.924	66.930	0.000	0.000	0.000	0.000	0.000	60.000	123.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1819	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.924	66.930	0.000	0.000	0.000	0.000	0.000	60.000	123.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1820	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.173	66.720	0.000	0.000	0.000	0.000	0.000	60.000	124.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1821	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.771	66.930	0.000	0.000	0.000	0.000	0.000	60.000	124.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1822	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.771	66.930	0.000	0.000	0.000	0.000	0.000	60.000	124.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1823	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	67.011	0.000	0.000	0.000	0.000	0.000	60.000	124.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1824	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	67.011	0.000	0.000	0.000	0.000	0.000	60.000	124.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1825	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.712	0.000	0.000	0.000	0.000	0.000	60.000	124.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1826	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.204	0.000	0.000	0.000	0.000	0.000	60.000	124.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1827	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.204	0.000	0.000	0.000	0.000	0.000	60.000	124.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1828	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.012	66.946	0.000	0.000	0.000	0.000	0.000	60.000	124.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1829	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.012	66.946	0.000	0.000	0.000	0.000	0.000	60.000	124.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1830	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.811	66.890	0.000	0.000	0.000	0.000	0.000	60.000	124.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1831	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.811	66.890	0.000	0.000	0.000	0.000	0.000	60.000	124.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1832	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.875	66.712	0.000	0.000	0.000	0.000	0.000	60.000	124.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1833	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.841	0.000	0.000	0.000	0.000	0.000	60.000	124.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1834	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.841	0.000	0.000	0.000	0.000	0.000	60.000	124.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1835	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.922	0.000	0.000	0.000	0.000	0.000	60.000	125.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1836	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.922	0.000	0.000	0.000	0.000	0.000	60.000	125.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1837	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.946	0.000	0.000	0.000	0.000	0.000	60.000	125.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1838	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	66.825	0.000	0.000	0.000	0.000	0.000	60.000	125.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1839	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	66.825	0.000	0.000	0.000	0.000	0.000	60.000	125.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1840	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.238	66.769	0.000	0.000	0.000	0.000	0.000	60.000	125.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1841	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.730	66.946	0.000	0.000	0.000	0.000	0.000	60.000	125.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1842	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.730	66.946	0.000	0.000	0.000	0.000	0.000	60.000	125.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1843	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.730	66.946	0.000	0.000	0.000	0.000	0.000	60.000	125.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1844	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.069	66.825	0.000	0.000	0.000	0.000	0.000	60.000	125.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1845	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.182	67.131	0.000	0.000	0.000	0.000	0.000	60.000	125.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1846	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.182	67.131	0.000	0.000	0.000	0.000	0.000	60.000	125.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1847	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.771	66.817	0.000	0.000	0.000	0.000	0.000	60.000	125.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1848	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.771	66.817	0.000	0.000	0.000	0.000	0.000	60.000	125.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1849	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.754	67.027	0.000	0.000	0.000	0.000	0.000	60.000	125.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1850	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.028	66.785	0.000	0.000	0.000	0.000	0.000	60.000	126.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1851	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.028	66.785	0.000	0.000	0.000	0.000	0.000	60.000	126.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1852	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.851	66.793	0.000	0.000	0.000	0.000	0.000	60.000	126.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1853	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.851	66.793	0.000	0.000	0.000	0.000	0.000	60.000	126.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1854	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	67.059	0.000	0.000	0.000	0.000	0.000	60.000	126.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1855	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	67.059	0.000	0.000	0.000	0.000	0.000	60.000	126.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1856	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.383	67.147	0.000	0.000	0.000	0.000	0.000	60.000	126.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1857	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.262	67.059	0.000	0.000	0.000	0.000	0.000	60.000	126.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1858	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.262	67.059	0.000	0.000	0.000	0.000	0.000	60.000	126.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1859	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	67.027	0.000	0.000	0.000	0.000	0.000	60.000	126.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1860	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	67.027	0.000	0.000	0.000	0.000	0.000	60.000	126.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1861	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.986	0.000	0.000	0.000	0.000	0.000	60.000	126.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1862	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	67.164	0.000	0.000	0.000	0.000	0.000	60.000	126.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
